event_id,frame,type,reactants,products,delta_counts,evidence_bonds,confidence
4683,1032,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 104, ""j"": 557, ""distance"": 2.958783344242548, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 490, ""j"": 574, ""distance"": 2.990532260551766, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 490, ""j"": 570, ""distance"": 2.9409296270710237, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 280, ""j"": 453, ""distance"": 3.114999782508308, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4686,1033,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 335, ""j"": 428, ""distance"": 3.0961637463096467, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 239, ""j"": 571, ""distance"": 2.896756377934323, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4690,1035,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 154, ""j"": 280, ""distance"": 2.8942430201086684, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 19, ""j"": 558, ""distance"": 3.1158275010836802, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 459, ""j"": 551, ""distance"": 3.187448781421124, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4698,1036,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 306, ""j"": 502, ""distance"": 2.995000463681197, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 502, ""j"": 566, ""distance"": 3.139973077368354, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 363, ""j"": 505, ""distance"": 2.9388134506112977, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 399, ""j"": 529, ""distance"": 2.9519900085367468, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 104, ""j"": 306, ""distance"": 3.2209612112451635, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 64, ""j"": 318, ""distance"": 2.9561703939703317, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 64, ""j"": 553, ""distance"": 3.190960059846155, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4704,1037,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 289, ""j"": 483, ""distance"": 2.9628323863881296, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 359, ""j"": 459, ""distance"": 2.9233919649121134, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 427, ""j"": 576, ""distance"": 2.946720664173617, ""threshold_form"": 2.538, ""threshold_break"": 2.9139999999999997}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 505, ""j"": 571, ""distance"": 3.1427445239945726, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 416, ""j"": 558, ""distance"": 2.9886905882919685, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4712,1039,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 309, ""j"": 410, ""distance"": 3.131875109591958, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 39, ""j"": 251, ""distance"": 2.9955388178939524, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 419, ""j"": 559, ""distance"": 3.134672539732993, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 134, ""j"": 292, ""distance"": 2.790789553298495, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 39, ""j"": 539, ""distance"": 3.215080440761472, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 447, ""j"": 555, ""distance"": 2.928612314092476, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 49, ""j"": 533, ""distance"": 3.1565247455314074, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4718,1040,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 239, ""j"": 269, ""distance"": 3.1489595469560987, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 54, ""j"": 269, ""distance"": 2.9477573877008014, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 54, ""j"": 363, ""distance"": 3.1399806861881787, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 496, ""j"": 568, ""distance"": 3.1702100331287957, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 496, ""j"": 572, ""distance"": 2.934879344850309, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4722,1041,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 465, ""j"": 541, ""distance"": 3.1816944187283203, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 479, ""j"": 541, ""distance"": 2.881007284830629, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 403, ""j"": 573, ""distance"": 2.9715517465510697, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4727,1042,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 154, ""j"": 292, ""distance"": 3.0438783485575645, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 453, ""j"": 549, ""distance"": 2.907894299626174, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 523, ""j"": 564, ""distance"": 3.114048963194587, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 94, ""j"": 563, ""distance"": 3.147145953871674, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4730,1043,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 318, ""j"": 439, ""distance"": 3.1295965487710884, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 356, ""j"": 523, ""distance"": 2.9238993323512954, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4733,1044,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 109, ""j"": 556, ""distance"": 2.9654519221952946, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 144, ""j"": 531, ""distance"": 2.985249324952337, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4738,1045,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 479, ""j"": 563, ""distance"": 3.142590242135142, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 428, ""j"": 558, ""distance"": 3.1293486071333474, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 209, ""j"": 359, ""distance"": 2.908053089700361, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 428, ""j"": 554, ""distance"": 3.175903317617425, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}]",
4748,1046,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 379, ""j"": 539, ""distance"": 3.1497433434917435, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 292, ""j"": 479, ""distance"": 2.9551062448752923, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 527, ""j"": 538, ""distance"": 2.834006271220567, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 359, ""j"": 527, ""distance"": 3.279713764780518, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 19, ""j"": 271, ""distance"": 3.1167291836144155, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 523, ""j"": 572, ""distance"": 3.1039713683671564, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 209, ""j"": 573, ""distance"": 3.12287869851612, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 391, ""j"": 531, ""distance"": 3.143591916547042, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 271, ""j"": 391, ""distance"": 2.954678473994719, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4751,1047,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 292, ""j"": 490, ""distance"": 3.109696779607995, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 333, ""j"": 431, ""distance"": 2.9795870814490804, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4754,1048,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 335, ""j"": 428, ""distance"": 3.1119891993044124, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 344, ""j"": 496, ""distance"": 3.156129855041333, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4758,1049,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 453, ""j"": 545, ""distance"": 3.0701091341741233, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 174, ""j"": 545, ""distance"": 2.996951701846906, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 229, ""j"": 367, ""distance"": 2.9610148934249323, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4761,1050,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 169, ""j"": 546, ""distance"": 2.9412817505495763, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 39, ""j"": 539, ""distance"": 2.9061653293196623, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4765,1051,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 219, ""j"": 353, ""distance"": 2.9570733760591255, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 134, ""j"": 570, ""distance"": 3.1593916938855884, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 465, ""j"": 545, ""distance"": 2.9891886194776998, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4771,1052,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 159, ""j"": 283, ""distance"": 3.123619961724414, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 219, ""j"": 575, ""distance"": 3.269233130452314, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 435, ""j"": 552, ""distance"": 2.9394851625145955, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 519, ""j"": 575, ""distance"": 2.867667458024856, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 435, ""j"": 550, ""distance"": 3.189670800186991, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4773,1053,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 431, ""j"": 559, ""distance"": 3.1976308176935118, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4778,1054,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 479, ""j"": 549, ""distance"": 3.144145376785729, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 79, ""j"": 554, ""distance"": 2.976189483886758, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 74, ""j"": 324, ""distance"": 2.885063023296822, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 169, ""j"": 335, ""distance"": 3.140977479584449, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4782,1056,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 224, ""j"": 365, ""distance"": 3.158345743730787, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 144, ""j"": 274, ""distance"": 3.224051057862155, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 280, ""j"": 453, ""distance"": 2.923368279603644, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4786,1057,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 321, ""j"": 435, ""distance"": 2.940814658801693, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 353, ""j"": 519, ""distance"": 3.2205305144537917, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 109, ""j"": 303, ""distance"": 3.1284700143560147, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4790,1058,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 149, ""j"": 289, ""distance"": 3.0754343325742655, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 129, ""j"": 569, ""distance"": 2.961279368883648, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 64, ""j"": 553, ""distance"": 2.938991443712248, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
4794,1059,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 428, ""j"": 558, ""distance"": 3.2164850816020034, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 174, ""j"": 280, ""distance"": 3.204833337167395, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 229, ""j"": 569, ""distance"": 3.1215528977709104, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
